iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ABW,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-03 21:12:44.341501,
ABW,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-03 21:12:44.34151,
ABW,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-03 21:12:44.341492,
AFG,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,5.471610109,tonnes,annual,2023-10-03 21:12:43.255404,
AFG,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,36425.23742,tonnes,annual,2023-10-03 21:12:43.255394,
AFG,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,37464.23574,tonnes,annual,2023-10-03 21:12:43.25542,
AFG,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,37464.3995,tonnes,annual,2023-10-03 21:12:43.255428,
AFG,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.544327335,tonnes,annual,2023-10-03 21:12:43.255412,
AFG,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,6.477883232,tonnes,annual,2023-10-03 21:12:43.415193,
AFG,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,43124.13166,tonnes,annual,2023-10-03 21:12:43.415183,
AFG,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,44354.21013,tonnes,annual,2023-10-03 21:12:43.415209,
AFG,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,44354.40401,tonnes,annual,2023-10-03 21:12:43.415216,
AFG,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.644433512,tonnes,annual,2023-10-03 21:12:43.415201,
AFG,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,6.289207022,tonnes,annual,2023-10-03 21:12:43.574371,
AFG,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,41868.08899,tonnes,annual,2023-10-03 21:12:43.574361,
AFG,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,43062.33993,tonnes,annual,2023-10-03 21:12:43.574391,
AFG,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,43062.52816,tonnes,annual,2023-10-03 21:12:43.574398,
AFG,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.625663604,tonnes,annual,2023-10-03 21:12:43.574383,
AFG,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,6.100530811,tonnes,annual,2023-10-03 21:12:43.725044,
AFG,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,40612.04632,tonnes,annual,2023-10-03 21:12:43.725034,
AFG,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,41770.46973,tonnes,annual,2023-10-03 21:12:43.725059,
